operator_address,moniker,commission_rate,max_rate,delegator_shares,tokens,jailed,status
cosmosvaloper16m93gjfqvnjajzrfyszml8qm92a0w67nwxrca7,Deprecated,0.200000000000000000,1.000000000000000000,43000088.000000000000000000,43000088,True,BOND_STATUS_UNBONDED
cosmosvaloper16acemvk7mf4393hksx0zwmjsnqptxu7ek2yslx,OKmoniker,0.100000000000000000,0.200000000000000000,1000000.000000000000000000,1000000,False,BOND_STATUS_UNBONDED
cosmosvaloper16lsdqdqcz7yywd82dtrt4nmf2u3peq4ukc8ap8,consensus_networks,0.100000000000000000,0.100000000000000000,1930420002.000000000000000000,1930227002,True,BOND_STATUS_UNBONDED
cosmosvaloper1mrnrqgl4d5hqsfdcgnjfarjnlk43rs89gyz94x,lino-network,0.100000000000000000,0.200000000000000000,46001000.000000000000000000,45996400,True,BOND_STATUS_UNBONDED
cosmosvaloper1mykn77lkynl8fkwvl9tqg369u0zajzzcdhkptq,Nodeasy.com,0.100000000000000000,1.000000000000000000,129735854183.000000000000000000,129735854183,False,BOND_STATUS_BONDED
cosmosvaloper1m83cwjucw9nt8xm66u8xavvy6v9m7xfspcszc5,Fenbushi US - Staked,0.100000000000000000,0.200000000000000000,113733749.000000000000000000,113733749,False,BOND_STATUS_BONDED
cosmosvaloper1ma02nlc7lchu7caufyrrqt4r6v2mpsj90y9wzd,hashtower,0.030000000000000000,1.000000000000000000,3104431198626.000000000000000000,3104431198626,False,BOND_STATUS_BONDED
cosmosvaloper1urtpxwfuu8k57aqt0h5zhsvmjt4m2mmdr0juzg,この素晴らしい世界に祝福を,0.150000000000000000,0.250000000000000000,2000000.000000000000000000,1999840,True,BOND_STATUS_UNBONDED
cosmosvaloper1uyt0yuv7cz7ppwefl9ths336ln7ysvg2jlj76t,Sanka Network,0.100000000000000000,1.000000000000000000,79992251.000000000000000000,79992251,True,BOND_STATUS_UNBONDED
cosmosvaloper1uxh465053nq3at4dn0jywgwq3s9sme3la3drx6,Bison Trails,0.100000000000000000,0.500000000000000000,18214400771.000000000000000000,18214400771,True,BOND_STATUS_UNBONDED
cosmosvaloper1uv26ytrnmydyctq0s58ve2k6wn2p653mqs80fm,DO NOT STAKE | Bity.com,0.100000000000000000,1.000000000000000000,27002066.000000000000000000,27002066,True,BOND_STATUS_UNBONDED
cosmosvaloper1udpsgkgyutgsglauk9vk9rs03a3skc62gup9ny,AUDIT.one,0.070000000000000000,1.000000000000000000,730370031989.000000000000000000,730370031989,False,BOND_STATUS_BONDED
cosmosvaloper1unap36cmuaxsmgtshm893hjkneta5vp6udzc0j,HelloPool,0.000000000000000000,1.000000000000000000,100000000.000000000000000000,99990000,True,BOND_STATUS_UNBONDED
cosmosvaloper1u5lcptf9kpw6psqg5xyr80t5d9l70lvcyg555w,codeb2cc,0.100000000000000000,0.200000000000000000,2500000.000000400063687605,2499802,True,BOND_STATUS_UNBONDED
cosmosvaloper1uhnsxv6m83jj3328mhrql7yax3nge5svrv6t6c,Skystar Capital,0.100000000000000000,0.200000000000000000,705955260905.208439581129608255,705884665463,False,BOND_STATUS_BONDED
cosmosvaloper1u6ddcsjueax884l3tfrs66497c7g86skn7pa0u,Sentinel,0.200000000000000000,1.000000000000000000,509389539513.702188409951005333,509338600625,False,BOND_STATUS_BONDED
cosmosvaloper1uutuwrwt3z2a5z8z3uasml3rftlpmu25aga5c6,Delega Networks♾ ,0.100000000000000000,0.200000000000000000,1287732666150.000000000000000000,1287732666150,False,BOND_STATUS_BONDED
cosmosvaloper1ualhu3fjgg77g485gmyswkq3w0dp7gys6qzwrv,stake.systems,0.100000000000000000,0.200000000000000000,301730196019.000000000000000000,301730196019,False,BOND_STATUS_BONDED
cosmosvaloper1u724thtn8z47nw9nvel367m3qh0gqnxe4g555a,MEET.ONE,0.100000000000000000,1.000000000000000000,2788834.000000000000000000,2788834,True,BOND_STATUS_UNBONDED
cosmosvaloper1ul2me6vukg2vac2p6ltxmqlaa7jywdgt8q76ag,HyperblocksPro,0.100000000000000000,0.250000000000000000,1251800234324.000000000000000000,1251800234324,False,BOND_STATUS_BONDED
cosmosvaloper1awqm5sweq0z3uyl49ge7rcxpd5lpeln3ldnapc,endgame,0.100000000000000000,0.200000000000000000,1000000.000000000000000000,1000000,True,BOND_STATUS_UNBONDED
cosmosvaloper1asazdfn60g4nakccc9leh37du0946l5fnnluy6,PlatON,0.100000000000000000,0.200000000000000000,9990000.000000000000000000,9989100,True,BOND_STATUS_UNBONDED
cosmosvaloper1a3yjj7d3qnx4spgvjcwjq9cw9snrrrhu5h6jll,Coinbase Custody,0.200000000000000000,1.000000000000000000,6743870242829.000000000000000000,6743870242829,False,BOND_STATUS_BONDED
cosmosvaloper17zcpywlhgcpk7ff505vr8mnc4wwpv5fcta6enz,btd,0.000000000000000000,0.500000000000000000,1001003.000000000000000000,1001003,False,BOND_STATUS_UNBONDED
cosmosvaloper17vzs7rvg0jwqke5rscudmssvtyzw2u3f6velcp,pupu,0.100000000000000000,0.100000000000000000,1000000.000000000000000000,1000000,False,BOND_STATUS_UNBONDED
cosmosvaloper174glllafa668rcr2qzf5m0844ve60h0urf3h6u,ChainPartners,0.030000000000000000,0.300000000000000000,10000002.000000000000000000,9999002,True,BOND_STATUS_UNBONDED
cosmosvaloper17h2x3j7u44qkrq0sk8ul0r2qr440rwgjkfg0gh,FRESHATOMS,0.019900000000000000,0.200000000000000000,440557333923.000000000000000000,440557333923,False,BOND_STATUS_BONDED
cosmosvaloper17cy09npjq4sylkt56kwcuqcd74hlxj3fq4hwjd,topool,0.200000000000000000,1.000000000000000000,27523.504443880792662643,27508,True,BOND_STATUS_UNBONDED
cosmosvaloper17mggn4znyeyg25wd7498qxl7r2jhgue8u4qjcq,01node,0.100000000000000000,0.200000000000000000,1228757255059.000000000000000000,1228757255059,False,BOND_STATUS_BONDED
cosmosvaloper177cagfvevhhr4uv7fhw3n79e0jv8e96cdyc3wd,Event Horizon,0.150000000000000000,1.000000000000000000,1000000.000000000000000000,1000000,True,BOND_STATUS_UNBONDED
cosmosvaloper1lzhlnpahvznwfv4jmay2tgaha5kmz5qxerarrl,Citadel.one,0.000000000000000000,0.200000000000000000,589386147787.000000000000000000,589386147787,False,BOND_STATUS_BONDED
cosmosvaloper1l9fwl9c77zx850htsr20pq3ltc379xt86ndelm,CosmosLink,0.000000000000000000,1.000000000000000000,796095150.246515417387077464,796015545,True,BOND_STATUS_UNBONDED
cosmosvaloper1l5rgg6k87m6x5hl50xg5q7t680d672z87gzd7a,hoo.com,0.030000000000000000,0.060000000000000000,10501138004.000000000000000000,10500087904,True,BOND_STATUS_UNBONDED
cosmosvaloper1lktjhnzkpkz3ehrg8psvmwhafg56kfss3q3t8m,Umbrella ☔,0.100000000000000000,1.000000000000000000,600432282326.000000000000000000,600432282326,False,BOND_STATUS_BONDED
cosmosvaloper1lcwxu50rvvgf9v6jy6q5mrzyhlszwtjxhtscmp,stake.zone,0.000000000000000000,0.200000000000000000,202659072406.000000000000000000,202659072406,False,BOND_STATUS_BONDED
cosmosvaloper1lc4wdzlvryg7fk9fc39d3yceu56gv4ea4jet3z,My Basement Validator,0.500000000000000000,0.800000000000000000,1100000.000000000000000000,1100000,False,BOND_STATUS_UNBONDED
cosmosvaloper1l6udzyaz8xaxv4hpagwauacm95jlcec3xlht2u,StakeHouse,0.010000000000000000,0.200000000000000000,56545587.651267929183299730,56539935,True,BOND_STATUS_UNBONDED
cosmosvaloper1lmu2hvm0prpkmacy7lw9uy3wp7fescmsuevrc9,Masternode24.de,0.100000000000000000,0.200000000000000000,100000000.000000000000000000,100000000,False,BOND_STATUS_UNBONDED
